,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1438,MAMACITA - LittGloss Original Mix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:71YKXddpEvapRH8lhr60z5,2020-06-17,188000,34,0.701,0.011,0.808,0.138,0.117,-7.637,0.0601,119.955,4
1439,MAMACITA - LittGloss Extended Mix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:1v1EO0n7Q4BpIHXE9FySs3,2020-06-17,306000,9,0.705,0.00364,0.8,0.384,0.228,-8.502,0.0646,119.996,4
1440,MAMACITA - Amiros Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:1saoXOrzS6j0hVoqfX0Qgv,2020-06-17,228763,6,0.763,0.193,0.575,0.0,0.1,-9.332,0.0815,99.971,4
1441,MAMACITA - Aslove Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:5j4OEtms3Gx89Q0GiAi9uB,2020-06-17,228000,6,0.84,0.0148,0.702,0.0,0.145,-6.205,0.061,123.006,4
1442,MAMACITA - Aslove Extended Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:59PcYfGdkJ69QWdZnIWKQG,2020-06-17,272000,5,0.864,0.0102,0.663,1.95e-06,0.0412,-6.582,0.0855,122.964,4
1443,MAMACITA - Béesau x Le Prince Lao Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:4nK6kLG3XybAalfzI3gugR,2020-06-17,232599,14,0.873,0.416,0.585,9.12e-05,0.0724,-6.145,0.139,105.006,4
1444,MAMACITA - Karim Naas Radio Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:0dzCpuZqtqMrEV2Zamnc4j,2020-06-17,189523,6,0.74,0.0339,0.858,0.0,0.113,-4.293,0.0387,126.038,4
1445,MAMACITA - Karim Naas Extended Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:0OncmwGVXZoNqwzyhtTf8H,2020-06-17,251547,5,0.763,0.0159,0.917,1.63e-06,0.305,-4.513,0.041,126.013,4
1446,MAMACITA - Bruno Knauer Remix,MAMACITA – The Remixes,Black Eyed Peas,spotify:track:3sDCrq86huW0tFy11hIOTs,2020-06-17,312380,9,0.829,0.0221,0.929,1.38e-05,0.0704,-3.881,0.07,125.995,4
1447,MAMACITA - LittGloss Original Mix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:3zgxnNN8Se4iJJTYTWdtWE,2020-06-17,188000,56,0.701,0.011,0.808,0.138,0.117,-7.637,0.0601,119.955,4
1448,MAMACITA - LittGloss Extended Mix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:1ZcpCbN926EawPK2th46h4,2020-06-17,306000,28,0.705,0.00364,0.8,0.384,0.228,-8.502,0.0646,119.996,4
1449,MAMACITA - Amiros Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:0cQdF7WiXS4HkpcJGU6Es4,2020-06-17,228763,26,0.763,0.193,0.575,0.0,0.1,-9.332,0.0815,99.971,4
1450,MAMACITA - Aslove Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:3t9MMJoB6K61lkUkf1N6xj,2020-06-17,228000,26,0.84,0.0148,0.702,0.0,0.145,-6.205,0.061,123.006,4
1451,MAMACITA - Aslove Extended Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:5TBo9S7a6UE54tsXBwfjdz,2020-06-17,272000,24,0.864,0.0102,0.663,1.95e-06,0.0412,-6.582,0.0855,122.964,4
1452,MAMACITA - Béesau x Le Prince Lao Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:2mP3RZC3I6gPzOhOpWNzhx,2020-06-17,232599,26,0.873,0.416,0.585,9.12e-05,0.0724,-6.145,0.139,105.006,4
1453,MAMACITA - Karim Naas Radio Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:1DyAnhJBOpmLGde6zO0CcY,2020-06-17,189523,28,0.74,0.0339,0.858,0.0,0.113,-4.293,0.0387,126.038,4
1454,MAMACITA - Karim Naas Extended Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:3LWSikzZQJERBTfekyY7ea,2020-06-17,251547,22,0.763,0.0159,0.917,1.63e-06,0.305,-4.513,0.041,126.013,4
1455,MAMACITA - Bruno Knauer Remix,MAMACITA REMIXES,Black Eyed Peas,spotify:track:1orRIsEyaQKSyBArlLd8nc,2020-06-17,312380,37,0.829,0.0221,0.929,1.38e-05,0.0704,-3.881,0.07,125.995,4
1456,Caramelo,Caramelo,Ozuna,spotify:track:3gD4J3RUHy4OUuZ3qAiaiG,2020-06-11,217546,88,0.728,0.0531,0.806,0.000301,0.153,-3.766,0.0623,168.084,4
1457,Fuego Del Calor (feat. Ozuna & Tyga),Fuego Del Calor (feat. Ozuna & Tyga),Scott Storch,spotify:track:2ZSHH750nQpUVHjoe3iu2U,2020-05-29,148260,69,0.789,0.0218,0.832,3.56e-06,0.0849,-3.68,0.0615,100.02,4
1458,"Fuego Del Calor (feat. Ozuna, Tyga & Capo Plaza)","Fuego Del Calor (feat. Ozuna, Tyga & Capo Plaza)",Scott Storch,spotify:track:7FX4EvQht57zUc2P313cEZ,2020-05-28,196000,69,0.814,0.071,0.652,1.33e-06,0.0604,-8.665,0.107,99.977,4
1459,Amarillo,Colores,J Balvin,spotify:track:6zEgnpM0qYmHLDnh8WPejL,2020-03-19,157733,80,0.641,0.013,0.857,0.00534,0.0695,-5.725,0.301,122.728,5
1460,Azul,Colores,J Balvin,spotify:track:2lCkncy6bIB0LTMT7kvrD1,2020-03-19,205933,87,0.843,0.0816,0.836,0.00138,0.0532,-2.474,0.0695,94.018,4
1461,Rojo,Colores,J Balvin,spotify:track:380HmhwTE2NJgawn1NwkXi,2020-03-19,150720,80,0.663,0.193,0.598,8.02e-05,0.0856,-4.042,0.17,172.245,4
1462,Rosa,Colores,J Balvin,spotify:track:464uJVLmr0fDJGXOnciaDe,2020-03-19,189826,71,0.651,0.25,0.561,0.000109,0.435,-5.715,0.25,175.992,4
1463,Morado,Colores,J Balvin,spotify:track:35KmOEIUqAGn02t7n4qaIr,2020-03-19,200266,75,0.885,0.131,0.68,1.77e-05,0.0875,-3.837,0.0848,97.003,4
1464,Verde,Colores,J Balvin,spotify:track:3HTbI3yUJQw3fP0Po8qLcD,2020-03-19,142546,70,0.828,0.0381,0.738,0.473,0.0917,-4.295,0.0516,94.995,4
1465,Negro,Colores,J Balvin,spotify:track:2hsA9YWuF3C9Gosi4dpjJN,2020-03-19,182093,75,0.795,0.0157,0.911,0.206,0.131,-2.228,0.0875,164.081,4
1466,Gris,Colores,J Balvin,spotify:track:1syf62zw48zu4FrPwMtDHk,2020-03-19,176626,72,0.849,0.229,0.709,0.0,0.329,-4.717,0.0794,93.06,4
1467,Arcoíris,Colores,J Balvin,spotify:track:5zzbORcD0GwLY0wQHP1Xs1,2020-03-19,186693,67,0.731,0.0853,0.787,0.0,0.316,-5.26,0.0721,92.971,4
1468,Blanco,Colores,J Balvin,spotify:track:5pXy29xzxR3aTB0SYRI590,2020-03-19,145680,70,0.872,0.0302,0.692,0.00761,0.0871,-5.376,0.187,99.982,4
1469,MOJAITA,OASIS,J Balvin,spotify:track:71pEiUWwfDFiRO6RmFpnBf,2019-06-28,187333,69,0.45,0.0171,0.842,0.0,0.377,-3.602,0.102,172.069,4
1470,YO LE LLEGO,OASIS,J Balvin,spotify:track:0uIfrUwwg0Z7KTitul7E3T,2019-06-28,249600,68,0.785,0.0104,0.792,0.0,0.104,-4.695,0.0641,155.036,4
1471,CUIDAO POR AHÍ,OASIS,J Balvin,spotify:track:6SYSu569pfYdkDT9A5lZqi,2019-06-28,198320,67,0.845,0.111,0.813,0.00241,0.174,-2.979,0.077,90.98,4
1472,QUE PRETENDES,OASIS,J Balvin,spotify:track:25ZAibhr3bdlMCLmubZDVt,2019-06-28,222346,78,0.639,0.0275,0.791,0.0,0.362,-4.443,0.253,92.603,4
1473,LA CANCIÓN,OASIS,J Balvin,spotify:track:0fea68AdmYNygeTGI4RC18,2019-06-28,242573,83,0.754,0.152,0.646,1.85e-05,0.108,-5.795,0.317,176.089,4
1474,UN PESO,OASIS,J Balvin,spotify:track:7hynhxDoDpgMIV12JuVtNa,2019-06-28,277106,76,0.627,0.125,0.675,0.0,0.0784,-7.125,0.213,79.31,4
1475,ODIO,OASIS,J Balvin,spotify:track:7alOsNr36sJ8CyOEP4aILq,2019-06-28,270400,67,0.74,0.215,0.698,0.0,0.116,-3.838,0.0388,139.99,4
1476,COMO UN BEBÉ,OASIS,J Balvin,spotify:track:7knLcYCOSaURD0d7HUULFM,2019-06-28,218826,71,0.825,0.0732,0.807,4.79e-06,0.138,-5.753,0.0949,103.053,4
1477,Vibras,Vibras,J Balvin,spotify:track:2EEjiKbE4pAjX49TrBzw1X,2018-05-25,66226,49,0.53,0.551,0.189,0.084,0.122,-7.934,0.0824,209.08,5
1478,Mi Gente,Vibras,J Balvin,spotify:track:7COfe3P7KgfwDwIRB8LIDw,2018-05-25,185040,73,0.548,0.0168,0.704,2.25e-05,0.143,-4.838,0.0777,104.666,4
1479,Ambiente,Vibras,J Balvin,spotify:track:6VrBWh90BiwWmwKtvwWFcq,2018-05-25,248826,58,0.789,0.139,0.731,1.92e-06,0.635,-6.245,0.101,81.009,4
1480,Cuando Tú Quieras,Vibras,J Balvin,spotify:track:1tWpgH8rErSXPOkQKFCag9,2018-05-25,205120,57,0.696,0.361,0.668,0.0038,0.31,-5.063,0.199,184.329,4
1481,No Es Justo,Vibras,J Balvin,spotify:track:5qFeMRz4TvetPmzjre9Dq7,2018-05-25,250840,68,0.684,0.161,0.811,0.000363,0.0871,-4.494,0.0714,87.866,4
1482,Ahora,Vibras,J Balvin,spotify:track:2yBWnRKj0Zx7AF1kufajvW,2018-05-25,254720,59,0.81,0.0997,0.716,0.000145,0.0859,-5.038,0.0638,88.002,4
1483,Brillo,Vibras,J Balvin,spotify:track:3vgiIJW3iSQRRvgYiW86i9,2018-05-25,159573,67,0.535,0.89,0.384,0.0,0.0964,-10.049,0.362,145.947,4
1484,En Mí (Interlude),Vibras,J Balvin,spotify:track:1CU1MTRABcra8xqqT12jYq,2018-05-25,53560,43,0.0866,0.903,0.13,0.624,0.104,-22.208,0.0409,172.305,3
1485,En Mí,Vibras,J Balvin,spotify:track:2YSi7TDMnNCDzlN8VMH4kt,2018-05-25,195586,54,0.819,0.183,0.55,7.14e-06,0.32,-7.807,0.0695,108.98,4
1486,Peligrosa,Vibras,J Balvin,spotify:track:3Nkqp3NSGWMXVVO08zGpN7,2018-05-25,202346,63,0.769,0.0545,0.759,0.000628,0.101,-4.393,0.051,105.993,4
1487,Noches Pasadas,Vibras,J Balvin,spotify:track:66XlMyAfZjJ24GVa2qPF9c,2018-05-25,222493,54,0.65,0.554,0.835,0.0129,0.112,-6.717,0.453,191.933,4
1488,Tu Verdad,Vibras,J Balvin,spotify:track:2QEiEzGafy58BV4h5FuCUK,2018-05-25,205120,54,0.777,0.174,0.64,1.33e-05,0.179,-6.656,0.0568,115.928,4
1489,Dónde Estarás,Vibras,J Balvin,spotify:track:1ZxJkG775oka5RsH3Yuwv3,2018-05-25,191546,48,0.832,0.0635,0.76,0.0124,0.0776,-7.588,0.113,89.998,4
1490,Machika,Vibras,J Balvin,spotify:track:7FnHUsFRTMg8VYteFKj3xL,2018-05-25,189653,60,0.641,0.0481,0.837,0.0,0.0897,-3.356,0.368,211.974,4
1491,Veneno,Energía Lado B,J Balvin,spotify:track:5EBkK132WZVFOLvYDpjeKH,2017-10-06,149853,36,0.866,0.309,0.365,0.216,0.0992,-7.548,0.175,117.946,4
1492,Malvada,Energía Lado B,J Balvin,spotify:track:1fVUK25X4Jv8FB0DOPev0X,2017-10-06,178573,38,0.749,0.168,0.829,2.49e-06,0.242,-4.067,0.0846,166.012,4
1493,Safari,Energía Lado B,J Balvin,spotify:track:0O9GcyFNK9v9f4KpWciP8V,2017-10-06,205600,54,0.681,0.491,0.689,1.94e-06,0.119,-4.295,0.319,180.086,4
1494,Bobo,Energía Lado B,J Balvin,spotify:track:4lubLQgnD01ZSCB97XLDBX,2017-10-06,209426,43,0.743,0.12,0.877,5.85e-05,0.113,-2.699,0.132,177.977,4
1495,Sigo Extrañándote,Energía Lado B,J Balvin,spotify:track:61GGgajlv9cDBGDP31EwRu,2017-10-06,201213,45,0.89,0.141,0.866,0.000133,0.235,-4.206,0.21,93.019,4
1496,Primera Cita,Energía Lado B,J Balvin,spotify:track:4OnpOUm81NUTY68UWasW31,2017-10-06,174146,36,0.83,0.0477,0.717,7.53e-05,0.0878,-5.496,0.0788,92.025,4
1497,Pierde Los Modales,Energía Lado B,J Balvin,spotify:track:18wgMGfxd1042RgtRYrnQY,2017-10-06,201200,38,0.675,0.229,0.768,0.0,0.117,-3.471,0.261,180.057,4
1498,Por Un Día,Energía Lado B,J Balvin,spotify:track:0Uc0RMeS0w0OLkb1W5WhF8,2017-10-06,211840,37,0.735,0.128,0.735,0.000185,0.0975,-4.603,0.077,167.953,4
1499,No Hay Título,Energía Lado B,J Balvin,spotify:track:70Uowsu8OEsM6IMDCVeWDA,2017-10-06,163653,35,0.545,0.625,0.189,0.0,0.101,-13.279,0.134,85.485,4
1500,Acércate,Energía Lado B,J Balvin,spotify:track:7jYk5qjwAZCE2znOYeT9fn,2017-10-06,193013,37,0.744,0.0439,0.763,0.0,0.0441,-4.801,0.102,172.058,4
1501,Snapchat,Energía Lado B,J Balvin,spotify:track:3DU7ZMQk1jXjeEp1HMBTUE,2017-10-06,220053,37,0.921,0.0422,0.432,1.78e-05,0.136,-7.146,0.0696,123.976,4
1502,Hola,Energía Lado B,J Balvin,spotify:track:6sGV0YNN1lS64Vvvg4ug8M,2017-10-06,196240,34,0.79,0.124,0.847,0.00266,0.334,-5.323,0.0923,100.984,4
1503,Ginza,Energía Lado B,J Balvin,spotify:track:2kGDoUuXGtcHdnziRLUsGp,2017-10-06,171093,44,0.75,0.229,0.815,0.00119,0.0838,-6.381,0.0831,102.214,4
1504,Solitario,Energía Lado B,J Balvin,spotify:track:1jm1lbs2m9BBJk7oTQGGG4,2017-10-06,207720,34,0.794,0.0842,0.815,0.00623,0.099,-4.49,0.0626,99.981,4
1505,35 Pa Las 12,Energía Lado B,J Balvin,spotify:track:3acNTH3z5HrMgQn6Zvfdkw,2017-10-06,247160,36,0.699,0.453,0.617,0.000471,0.11,-3.413,0.2,148.92,4
1506,Fiesta,Energía Lado B,J Balvin,spotify:track:3CS3qQRDcpnSvYvbotSEiZ,2017-10-06,191186,40,0.69,0.169,0.829,1.37e-06,0.0749,-3.485,0.115,93.943,4
1507,Veneno,Energía,J Balvin,spotify:track:41LoCyHbVe4hqr3NXl3AKZ,2016-09-26,149622,0,0.86,0.285,0.376,0.223,0.0988,-7.391,0.192,117.932,4
1508,Malvada,Energía,J Balvin,spotify:track:28f9OhY4A50yMBStLPRDV1,2016-09-26,178552,0,0.744,0.175,0.824,5.6e-06,0.289,-4.083,0.0828,166.033,4
1509,Safari,Energía,J Balvin,spotify:track:7ilOAZtJGUm0rGZFgAwtY4,2016-09-26,205621,0,0.693,0.627,0.729,9.96e-06,0.133,-3.127,0.212,180.02,4
1510,Bobo,Energía,J Balvin,spotify:track:4gOZSzBCDkHQsQ5xiTrhx6,2016-09-26,209406,0,0.736,0.129,0.892,2.85e-05,0.117,-2.758,0.115,177.893,4
1511,Sigo Extrañándote,Energía,J Balvin,spotify:track:6W7T6AsXSu1eSIHwWI4Orf,2016-09-26,201280,0,0.89,0.154,0.846,0.000102,0.159,-4.228,0.192,92.999,4
1512,Primera Cita,Energía,J Balvin,spotify:track:61H8tNztGPORDfNFIlr4Rh,2016-09-26,174433,0,0.822,0.0509,0.723,6.22e-05,0.0867,-5.544,0.0795,92.021,4
1513,Pierde los Modales,Energía,J Balvin,spotify:track:1iQPVH2NRCzyBhiUh9ag6B,2016-09-26,201209,0,0.681,0.242,0.763,0.0,0.168,-3.534,0.267,180.013,4
1514,Por un Día,Energía,J Balvin,spotify:track:3QXlgoS7AfDI7AZspVzBSn,2016-09-26,211834,0,0.733,0.133,0.755,0.000143,0.0965,-4.644,0.0922,167.982,4
1515,No Hay Título,Energía,J Balvin,spotify:track:6u0yxs5SBZQZ6jxSchDcCp,2016-09-26,163663,0,0.554,0.64,0.197,0.0,0.0963,-13.222,0.112,87.598,4
1516,Acércate,Energía,J Balvin,spotify:track:1q40xvrjBfGLNRIks2XKfh,2016-09-26,192764,0,0.736,0.0482,0.768,0.0,0.0393,-4.833,0.098,171.887,4
1517,Snapchat,Energía,J Balvin,spotify:track:2gNtUPdYKLdDE1c3Vngn6Y,2016-09-26,219812,0,0.922,0.0529,0.433,3.29e-06,0.122,-7.189,0.0682,123.965,4
1518,Hola,Energía,J Balvin,spotify:track:2cEsgo2Wuad4DZemUNroPa,2016-09-26,196252,0,0.798,0.135,0.837,0.00208,0.12,-5.385,0.095,100.993,4
1519,Ginza,Energía,J Balvin,spotify:track:4VTBUdFgjzzp9x09TMzMjY,2016-09-26,169778,0,0.808,0.244,0.8,0.00132,0.0808,-6.441,0.0759,101.992,4
1520,Solitario,Energía,J Balvin,spotify:track:1cJn05wJZSmgZCSdSRXFSm,2016-09-26,207720,0,0.789,0.0817,0.821,0.00888,0.101,-4.485,0.0581,99.975,4
1521,35 Pa las 12,Energía,J Balvin,spotify:track:3ToBZxDOiCvhLyahaVAKls,2016-09-26,246546,1,0.696,0.412,0.632,0.00102,0.109,-3.61,0.181,148.989,4
1522,Veneno,Energía,J Balvin,spotify:track:24gwk2fxBeKaXdsm2P0hDl,2016-06-24,149720,17,0.864,0.312,0.363,0.135,0.0977,-7.435,0.213,117.919,4
1523,Malvada,Energía,J Balvin,spotify:track:1xvjFQb1MvM5Gsf7B0nqyg,2016-06-24,178573,25,0.745,0.175,0.841,4.99e-06,0.269,-4.05,0.0773,166.058,4
1524,Safari,Energía,J Balvin,spotify:track:06nmhf5qFcn3qTB0anQkpJ,2016-06-24,205600,41,0.689,0.531,0.675,3.17e-06,0.115,-4.281,0.32,180.065,4
1525,Bobo,Energía,J Balvin,spotify:track:2s19avn4EIvKsXFY6tnVgD,2016-06-24,209426,31,0.742,0.115,0.893,6.67e-05,0.125,-2.671,0.117,177.879,4
1526,Sigo Extrañándote,Energía,J Balvin,spotify:track:6QSWXB6W1FmL0g9dlCrinY,2016-06-24,201280,38,0.896,0.154,0.859,0.000115,0.212,-4.232,0.211,93.016,4
1527,Primera Cita,Energía,J Balvin,spotify:track:0HX7ey3NFfhUwwtvimOWtb,2016-06-24,174426,14,0.825,0.0515,0.702,0.000113,0.0845,-5.516,0.0826,92.002,4
1528,Pierde Los Modales,Energía,J Balvin,spotify:track:66LH4Vahm6svPp1AZc2HDw,2016-06-24,201200,25,0.665,0.217,0.768,0.0,0.137,-3.476,0.27,179.979,4
1529,Por Un Día,Energía,J Balvin,spotify:track:6qQBYBLq2mbrbvctqNH5O7,2016-06-24,211853,18,0.743,0.137,0.734,0.000123,0.0933,-4.612,0.089,167.949,4
1530,No Hay Título,Energía,J Balvin,spotify:track:1ycGgux6YE09WtIStV4PD4,2016-06-24,163640,16,0.725,0.627,0.194,0.0,0.0943,-13.265,0.102,87.915,4
1531,Acércate,Energía,J Balvin,spotify:track:3iTaQmM1pHl7YtzoY5XDUG,2016-06-24,192800,15,0.737,0.0521,0.77,0.0,0.0413,-4.803,0.0965,171.959,4
1532,Snapchat,Energía,J Balvin,spotify:track:5Y2U8zuAu6GVqNTAxlcTAg,2016-06-24,220320,27,0.921,0.045,0.439,1.64e-05,0.118,-7.208,0.0655,123.969,4
1533,Hola,Energía,J Balvin,spotify:track:31O0zmGzyphIpVDG9ilTzz,2016-06-24,196240,13,0.801,0.148,0.836,0.000979,0.129,-5.367,0.0884,100.998,4
1534,Ginza,Energía,J Balvin,spotify:track:27OnRI6jSkxN9EAqZEVHjv,2016-06-24,171093,43,0.73,0.208,0.809,0.0013,0.0804,-6.406,0.0876,101.965,4
1535,Solitario,Energía,J Balvin,spotify:track:5ickTiytREZcX3vfYQ2RBJ,2016-06-24,207720,14,0.784,0.0882,0.812,0.0112,0.106,-4.499,0.0588,100.006,4
1536,35 Pa Las 12,Energía,J Balvin,spotify:track:2SNZdHVuZCggYG3jpby9lk,2016-06-24,246840,9,0.702,0.451,0.624,0.000676,0.109,-3.457,0.179,148.93,4
1537,Ginza - Anitta Remix,Energía,J Balvin,spotify:track:5xpVvOlrjPMqsXIDeNkSux,2016-06-24,170360,48,0.82,0.0561,0.833,0.00419,0.0749,-5.541,0.066,101.97,4
1538,Tranquila,Energía,J Balvin,spotify:track:2tm6ZO4t9MoDVvnZyY1hDt,2016-06-24,201426,18,0.694,0.0794,0.749,0.0,0.326,-5.728,0.319,175.991,4
1539,Veneno,Energía,J Balvin,spotify:track:7ltecbp7G96E4jcWAJwMJz,2016-06-24,149720,43,0.864,0.312,0.363,0.135,0.0977,-7.435,0.213,117.919,4
1540,Malvada,Energía,J Balvin,spotify:track:6U4rPgbVcztrq32JCfRRuJ,2016-06-24,178573,52,0.745,0.175,0.841,4.99e-06,0.269,-4.05,0.0773,166.058,4
1541,Safari,Energía,J Balvin,spotify:track:456xBIOmLRoLzCvCzZrWge,2016-06-24,205600,69,0.689,0.531,0.675,3.17e-06,0.115,-4.281,0.32,180.065,4
1542,Bobo,Energía,J Balvin,spotify:track:5kdTuoKeqdnblCop75wMuX,2016-06-24,209426,62,0.742,0.115,0.893,6.67e-05,0.125,-2.671,0.117,177.879,4
1543,Sigo Extrañándote,Energía,J Balvin,spotify:track:0k23rRi1B8ZHrKtzECGoyk,2016-06-24,201280,68,0.896,0.154,0.859,0.000115,0.212,-4.232,0.211,93.016,4
1544,Primera Cita,Energía,J Balvin,spotify:track:3KLoQIbWFrI7JmWge0x6zO,2016-06-24,174426,42,0.825,0.0515,0.702,0.000113,0.0845,-5.516,0.0826,92.002,4
1545,Pierde Los Modales,Energía,J Balvin,spotify:track:4HGDI0rQi1DtLgmt1x8tX3,2016-06-24,201200,55,0.665,0.217,0.768,0.0,0.137,-3.476,0.27,179.979,4
1546,Por Un Día,Energía,J Balvin,spotify:track:0qp6xoSEioIJLG0ua7Ddh1,2016-06-24,211853,49,0.743,0.137,0.734,0.000123,0.0933,-4.612,0.089,167.949,4
1547,No Hay Título,Energía,J Balvin,spotify:track:4vezX7jdrcESrJzRjlSJUl,2016-06-24,163640,40,0.725,0.627,0.194,0.0,0.0943,-13.265,0.102,87.917,4
1548,Acércate,Energía,J Balvin,spotify:track:6uCwiVDmxlAKkeyJOLRKM0,2016-06-24,192800,43,0.737,0.0521,0.77,0.0,0.0413,-4.803,0.0965,171.959,4
1549,Snapchat,Energía,J Balvin,spotify:track:0pfk4nldZlQbtDBi06Lupm,2016-06-24,220320,55,0.921,0.045,0.439,1.64e-05,0.118,-7.208,0.0655,123.969,4
1550,Hola,Energía,J Balvin,spotify:track:0VnHW8YOpMzbob93AGljBM,2016-06-24,196240,43,0.801,0.148,0.836,0.000979,0.129,-5.367,0.0884,100.998,4
1551,Ginza,Energía,J Balvin,spotify:track:2C2TGgFzrTRIOdQS1vUN5h,2016-06-24,171093,68,0.73,0.208,0.809,0.0013,0.0804,-6.406,0.0876,101.965,4
1552,Solitario,Energía,J Balvin,spotify:track:5AxBtF5bpBeCem2Bq0Fwll,2016-06-24,207720,43,0.784,0.0892,0.812,0.0112,0.106,-4.499,0.0588,100.006,4
1553,35 Pa Las 12,Energía,J Balvin,spotify:track:18H4UlOn9dxEFkQ9kWBCVJ,2016-06-24,246840,38,0.702,0.451,0.624,0.000676,0.109,-3.457,0.179,148.93,4
1554,Ay Vamos,La Familia B Sides,J Balvin,spotify:track:6Ges5C2IE738iJh4HyQizQ,2014-09-16,226413,69,0.718,0.157,0.711,5.54e-05,0.1,-5.746,0.11,173.916,4
1555,Sola,La Familia B Sides,J Balvin,spotify:track:1yYyJGt4CUwX8yd2YSZpMM,2014-09-16,226960,35,0.8,0.0402,0.548,2.48e-05,0.0609,-8.107,0.0394,112.04,4
1556,La Venganza,La Familia B Sides,J Balvin,spotify:track:54hQYZP4wCZjYdkxHjc6uv,2014-09-16,206266,34,0.737,0.343,0.866,3.66e-06,0.106,-5.428,0.101,177.963,4
1557,Déjate Llevar,La Familia B Sides,J Balvin,spotify:track:3QyY06D8ZDG6ElFTDsmbc9,2014-09-16,190826,31,0.821,0.447,0.779,5.62e-06,0.0976,-5.082,0.0428,88.99,4
1558,Mil Fantasías,La Familia B Sides,J Balvin,spotify:track:5UFouFL8iNmXwP93TnRqSI,2014-09-16,221506,28,0.615,0.0107,0.936,0.00339,0.159,-4.13,0.0431,127.98,4
1559,6 AM,La Familia B Sides,J Balvin,spotify:track:1uY1HhgyMmEbshkCwuO29v,2014-09-16,243226,49,0.75,0.157,0.735,0.0,0.271,-5.057,0.103,175.992,4
1560,Lose Control,La Familia B Sides,J Balvin,spotify:track:2eZ2kXortVU9YrlVgeT36t,2014-09-16,293680,29,0.669,0.0755,0.794,0.243,0.12,-4.91,0.0467,128.008,4
1561,Eras Así,La Familia B Sides,J Balvin,spotify:track:6pvyRFlNMy7V2l3byS6or0,2014-09-16,227040,29,0.833,0.225,0.848,7.96e-05,0.365,-4.671,0.0738,130.021,4
1562,What A Creation,La Familia B Sides,J Balvin,spotify:track:3heRf52tSORY3m9XbJ85sb,2014-09-16,148546,28,0.497,0.816,0.479,0.0,0.147,-8.431,0.0798,179.308,4
1563,Desnúdate,La Familia B Sides,J Balvin,spotify:track:1UtmVtzVz2D5Y1S8yDTlFJ,2014-09-16,223106,30,0.772,0.113,0.747,2.31e-06,0.0511,-5.817,0.0596,92.023,4
1564,Imaginándote,La Familia B Sides,J Balvin,spotify:track:6Xv7WWFUUjArVGWmOwwjr7,2014-09-16,215853,32,0.753,0.305,0.769,0.000607,0.13,-5.409,0.0844,165.91,4
1565,Bajo La Luna,La Familia B Sides,J Balvin,spotify:track:61bN6ZGHtEBO8awDr8qsLt,2014-09-16,215266,30,0.68,0.229,0.726,0.0,0.145,-6.207,0.139,184.011,4
1566,Live In Stereo,La Familia B Sides,J Balvin,spotify:track:7ndV3P4rwNoDSAPVdwsink,2014-09-16,210280,25,0.603,0.0391,0.982,0.00858,0.926,-4.071,0.0853,130.009,4
1567,Porque Tu,La Familia B Sides,J Balvin,spotify:track:5bsGyKpr49POedLYhMKv8a,2014-09-16,174680,26,0.729,0.192,0.75,2.39e-06,0.185,-4.372,0.0955,175.987,4
1568,Tranquila,La Familia B Sides,J Balvin,spotify:track:2aL2mGBKjBnSyz3vgVGu0w,2014-09-16,199946,38,0.72,0.033,0.672,0.0,0.147,-6.244,0.203,175.939,4
1569,Yo Te Lo Dije,La Familia B Sides,J Balvin,spotify:track:2RWWSQatBwaoWiGQBDeOdA,2014-09-16,220853,39,0.823,0.0856,0.614,0.0,0.258,-5.809,0.0662,87.969,4
1570,Mami,La Familia B Sides,J Balvin,spotify:track:4tqvlUwZsfKMkMjBzubg0F,2014-09-16,187186,33,0.728,0.0785,0.776,0.0,0.693,-5.135,0.252,171.876,4
1571,Tú Tienes Algo,La Familia B Sides,J Balvin,spotify:track:2jMXzoFjj3bdxL0phZHEM7,2014-09-16,189466,31,0.739,0.188,0.834,3.43e-06,0.0736,-4.764,0.278,169.739,4
1572,6 AM - Atellagali Remix,La Familia B Sides,J Balvin,spotify:track:5x7PhPQG1dK1qHg2mU3mV1,2014-09-16,230106,29,0.634,0.0632,0.958,6.49e-06,0.263,-3.171,0.0378,107.988,4
